,vs_Hand,type,Equity_%,Draws_%,Loses_%
0,4_9,2o,70.7,7.23,22.07
1,4_9,1o,70.22,7.41,22.37
2,4_8,2o,69.38,7.09,23.54
3,4_8,1o,68.86,7.28,23.86
4,2_4,2o,68.76,7.79,23.45
5,2_4,1o,68.21,7.97,23.81
6,4_7,2o,68.01,6.99,25.0
7,4_7,1o,67.46,7.2,25.34
8,3_4,2o,67.23,7.62,25.15
9,4_6,2o,66.71,6.89,26.4
10,3_4,1o,66.65,7.85,25.51
11,4_9,sdifferent,66.52,7.0,26.49
12,2_3,2o,66.35,2.05,31.6
13,4_6,1o,66.12,7.12,26.76
14,2_3,1o,65.93,2.11,31.96
15,2_3,1o,65.91,2.09,32.0
16,2_3,ssame,65.66,2.15,32.19
17,4_5,2o,65.34,7.21,27.44
18,4_8,sdifferent,65.28,6.88,27.84
19,2_7,2o,65.2,1.98,32.82
20,3_8,2o,65.0,1.95,33.05
21,2_8,2o,64.84,1.97,33.19
22,2_9,2o,64.76,1.99,33.25
23,2_7,1o,64.75,2.02,33.23
24,4_5,1o,64.72,7.46,27.82
25,2_4,sdifferent,64.71,7.53,27.76
26,2_7,1o,64.67,2.07,33.27
27,3_9,2o,64.63,1.96,33.42
28,3_8,1o,64.55,2.01,33.44
29,3_8,1o,64.46,2.04,33.5
30,2_7,ssame,64.4,2.11,33.49
31,2_8,1o,64.38,2.01,33.61
32,2_8,1o,64.3,2.05,33.65
33,2_9,1o,64.29,2.03,33.68
34,2_9,1o,64.21,2.07,33.72
35,3_8,ssame,64.2,2.1,33.7
36,2_6,2o,64.19,1.98,33.83
37,3_9,1o,64.17,2.02,33.81
38,3_9,1o,64.08,2.04,33.88
39,2_8,ssame,64.02,2.1,33.88
40,4_7,sdifferent,64.0,6.8,29.2
41,3_7,2o,63.97,1.95,34.08
42,2_9,ssame,63.93,2.12,33.95
43,3_9,ssame,63.81,2.11,34.09
44,2_6,1o,63.71,2.02,34.27
45,2_6,1o,63.63,2.07,34.3
46,3_7,1o,63.5,2.01,34.49
47,3_7,1o,63.41,2.04,34.55
48,2_6,ssame,63.33,2.11,34.56
49,3_4,sdifferent,63.28,7.41,29.31
50,2_5,2o,63.12,2.02,34.86
51,3_7,ssame,63.12,2.1,34.79
52,3_6,2o,62.95,1.96,35.09
53,4_6,sdifferent,62.78,6.73,30.49
54,2_5,1o,62.61,2.06,35.33
55,2_5,1o,62.55,2.1,35.35
56,3_6,1o,62.45,2.02,35.53
57,2_3,sdifferent,62.38,1.96,35.66
58,3_6,1o,62.37,2.04,35.59
59,2_5,ssame,62.21,2.14,35.64
60,3_6,ssame,62.05,2.1,35.85
61,3_5,2o,61.89,1.99,36.12
62,4_5,sdifferent,61.51,7.04,31.46
63,3_5,1o,61.36,2.06,36.59
64,3_5,1o,61.29,2.08,36.63
65,2_7,sdifferent,61.21,1.89,36.9
66,3_8,sdifferent,61.03,1.88,37.08
67,3_5,ssame,60.93,2.14,36.94
68,2_8,sdifferent,60.88,1.88,37.24
69,2_9,sdifferent,60.8,1.9,37.3
70,3_9,sdifferent,60.69,1.89,37.42
71,2_6,sdifferent,60.27,1.9,37.83
72,3_7,sdifferent,60.07,1.88,38.04
73,5_8,2o,59.37,1.92,38.71
74,2_5,sdifferent,59.28,1.93,38.79
75,3_6,sdifferent,59.13,1.89,38.98
76,5_9,2o,59.13,2.81,38.06
77,5_8,1o,58.72,2.0,39.28
78,5_8,1o,58.71,2.01,39.28
79,5_7,2o,58.56,1.92,39.52
80,5_9,1o,58.48,2.9,38.62
81,5_9,1o,58.47,2.89,38.63
82,5_8,ssame,58.19,2.09,39.72
83,3_5,sdifferent,58.14,1.92,39.93
84,5_6,2o,58.0,1.93,40.07
85,5_9,ssame,57.95,2.99,39.05
86,5_7,1o,57.9,2.0,40.1
87,5_7,1o,57.89,2.01,40.1
88,5_7,ssame,57.35,2.09,40.56
89,5_6,1o,57.32,2.01,40.67
90,5_6,1o,57.32,2.01,40.67
91,6_7,2o,57.19,1.88,40.93
92,6_8,2o,57.17,2.71,40.13
93,5_6,ssame,56.76,2.09,41.15
94,6_7,1o,56.49,1.97,41.55
95,6_7,1o,56.48,1.96,41.55
96,6_8,1o,56.47,2.8,40.74
97,6_8,1o,56.47,2.8,40.73
98,6_9,2o,56.42,3.27,40.31
99,6_7,ssame,55.9,2.05,42.06
100,6_8,ssame,55.89,2.89,41.22
101,6_9,1o,55.73,3.37,40.9
102,6_9,1o,55.71,3.37,40.92
103,5_8,sdifferent,55.71,1.87,42.42
104,5_9,sdifferent,55.48,2.69,41.83
105,6_9,ssame,55.14,3.47,41.39
106,5_7,sdifferent,54.97,1.88,43.16
107,7_8,2o,54.5,3.22,42.29
108,5_6,sdifferent,54.45,1.88,43.67
109,7_8,1o,53.76,3.31,42.93
110,7_8,1o,53.75,3.31,42.94
111,6_7,sdifferent,53.68,1.84,44.48
112,6_8,sdifferent,53.65,2.6,43.74
113,7_9,2o,53.49,3.54,42.97
114,7_8,ssame,53.13,3.41,43.47
115,6_9,sdifferent,52.96,3.13,43.92
116,7_9,1o,52.75,3.64,43.62
117,7_9,1o,52.73,3.63,43.64
118,7_9,ssame,52.11,3.73,44.16
119,7_8,sdifferent,51.17,3.07,45.75
120,7_9,sdifferent,50.23,3.37,46.4
121,8_9,2o,50.23,3.75,46.01
122,8_9,1o,49.43,3.86,46.71
123,8_9,1o,49.42,3.85,46.73
124,2_2,2o,48.98,1.81,49.21
125,8_9,ssame,48.74,3.95,47.31
126,2_2,1o,48.6,1.85,49.55
127,3_3,2o,48.17,1.49,50.34
128,3_3,1o,47.8,1.55,50.66
129,8_9,sdifferent,47.2,3.57,49.23
130,2_K,2o,44.58,0.75,54.67
131,2_Q,2o,44.24,0.99,54.77
132,3_K,2o,44.21,0.72,55.08
133,2_J,2o,43.9,1.38,54.72
134,3_Q,2o,43.86,0.96,55.18
135,2_K,1o,43.85,0.78,55.37
136,2_A,2o,43.74,0.53,55.74
137,3_J,2o,43.52,1.36,55.12
138,2_Q,1o,43.5,1.03,55.47
139,3_K,1o,43.49,0.77,55.74
140,3_A,2o,43.36,0.5,56.14
141,2_K,1o,43.19,0.83,55.98
142,2_J,1o,43.15,1.42,55.42
143,3_Q,1o,43.14,1.02,55.84
144,2_A,1o,42.98,0.56,56.45
145,2_Q,1o,42.85,1.07,56.07
146,3_K,1o,42.81,0.8,56.39
147,3_J,1o,42.79,1.41,55.8
148,3_A,1o,42.62,0.55,56.83
149,2_J,1o,42.52,1.47,56.01
150,3_Q,1o,42.48,1.04,56.48
151,2_A,1o,42.32,0.61,57.07
152,3_J,1o,42.14,1.44,56.42
153,2_K,sdifferent,41.99,0.74,57.27
154,3_A,1o,41.94,0.58,57.48
155,2_Q,sdifferent,41.69,0.97,57.34
156,3_K,sdifferent,41.66,0.73,57.6
157,2_J,sdifferent,41.39,1.34,57.27
158,3_Q,sdifferent,41.36,0.96,57.67
159,2_A,sdifferent,41.2,0.53,58.26
160,3_J,sdifferent,41.06,1.33,57.6
161,3_A,sdifferent,40.87,0.53,58.6
162,6_A,2o,40.83,0.43,58.74
163,8_K,2o,40.78,0.65,58.57
164,7_A,2o,40.59,0.41,59.0
165,7_K,2o,40.55,0.64,58.81
166,6_K,2o,40.55,0.64,58.81
167,5_K,2o,40.54,0.68,58.77
168,8_A,2o,40.53,0.41,59.05
169,7_Q,2o,40.49,0.89,58.62
170,9_A,2o,40.49,0.42,59.09
171,6_Q,2o,40.21,0.88,58.9
172,5_Q,2o,40.2,0.93,58.87
173,6_J,2o,40.15,1.29,58.56
174,6_A,1o,39.95,0.51,59.54
175,8_K,1o,39.9,0.73,59.37
176,5_A,2o,39.87,0.46,59.66
177,5_J,2o,39.86,1.32,58.82
178,7_A,1o,39.7,0.5,59.81
179,7_K,1o,39.67,0.72,59.61
180,6_K,1o,39.67,0.72,59.61
181,5_K,1o,39.66,0.76,59.58
182,8_A,1o,39.65,0.5,59.86
183,7_Q,1o,39.6,0.97,59.42
184,9_A,1o,39.6,0.5,59.89
185,9_K,2o,39.59,0.65,59.76
186,8_Q,2o,39.57,0.89,59.54
187,6_A,1o,39.36,0.51,60.13
188,6_Q,1o,39.32,0.96,59.72
189,8_K,1o,39.31,0.73,59.96
190,5_Q,1o,39.31,1.01,59.69
191,7_J,2o,39.27,1.29,59.44
192,6_J,1o,39.25,1.37,59.38
193,2_K,ssame,39.2,0.87,59.93
194,7_A,1o,39.11,0.5,60.4
195,7_K,1o,39.08,0.72,60.2
196,6_K,1o,39.08,0.72,60.2
197,5_K,1o,39.06,0.77,60.17
198,8_A,1o,39.06,0.49,60.45
199,7_Q,1o,39.03,0.97,60.0
200,9_A,1o,39.01,0.5,60.49
201,5_A,1o,38.97,0.54,60.48
202,5_J,1o,38.96,1.4,59.64
203,2_Q,ssame,38.86,1.11,60.02
204,3_K,ssame,38.83,0.86,60.31
205,6_Q,1o,38.74,0.97,60.29
206,5_Q,1o,38.73,1.01,60.26
207,6_J,1o,38.7,1.38,59.93
208,9_K,1o,38.67,0.73,60.59
209,8_Q,1o,38.65,0.97,60.38
210,2_J,ssame,38.52,1.51,59.97
